Login_ID,Contest_ID,Contest_Name,Date,Daily_Time_Spent_Hours,Age_Group,Location,Device,Fan_Level,Fan_Level_Index1
C008_75,C008,Football Fantasy League Challenge,1/15/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/16/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/17/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/18/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/19/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/20/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/21/2025,9.79,18-25,Germany,Desktop,Super Fan,2
C008_75,C008,Football Fantasy League Challenge,1/22/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_75,C008,Football Fantasy League Challenge,1/23/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_75,C008,Football Fantasy League Challenge,1/24/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_75,C008,Football Fantasy League Challenge,1/25/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_75,C008,Football Fantasy League Challenge,1/26/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_75,C008,Football Fantasy League Challenge,1/27/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_75,C008,Football Fantasy League Challenge,1/28/2025,1.25,18-25,Germany,Desktop,Fan,3
C008_76,C008,Football Fantasy League Challenge,1/1/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/2/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/3/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/4/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/5/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/6/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/7/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,3
C008_76,C008,Football Fantasy League Challenge,1/8/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/9/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/10/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/11/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/12/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/13/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/14/2025,15.71,26-35,Brazil,Tablet,Ultra Fan,2
C008_76,C008,Football Fantasy League Challenge,1/15/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/16/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/17/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/18/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/19/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/20/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/21/2025,14.02,26-35,Brazil,Tablet,Ultra Fan,1
C008_76,C008,Football Fantasy League Challenge,1/22/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/23/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/24/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/25/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/26/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/27/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/28/2025,9.71,26-35,Brazil,Tablet,Super Fan,3
C008_76,C008,Football Fantasy League Challenge,1/29/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_76,C008,Football Fantasy League Challenge,1/30/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_76,C008,Football Fantasy League Challenge,1/31/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_76,C008,Football Fantasy League Challenge,2/1/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_76,C008,Football Fantasy League Challenge,2/2/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_76,C008,Football Fantasy League Challenge,2/3/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_76,C008,Football Fantasy League Challenge,2/4/2025,6.35,26-35,Brazil,Tablet,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/1/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/2/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/3/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/4/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/5/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/6/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/7/2025,10.61,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/8/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/9/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/10/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/11/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/12/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/13/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/14/2025,10.45,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/15/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/16/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/17/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/18/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/19/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/20/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/21/2025,10.11,26-35,Germany,Desktop,Super Fan,1
C008_77,C008,Football Fantasy League Challenge,1/22/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/23/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/24/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/25/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/26/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/27/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/28/2025,7.16,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/29/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/30/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,1/31/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,2/1/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,2/2/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,2/3/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_77,C008,Football Fantasy League Challenge,2/4/2025,6.81,26-35,Germany,Desktop,Super Fan,2
C008_78,C008,Football Fantasy League Challenge,1/1/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/2/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/3/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/4/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/5/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/6/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/7/2025,3.2,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/8/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/9/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/10/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/11/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/12/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/13/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/14/2025,3.95,18-25,Germany,Desktop,Fan,3
C008_78,C008,Football Fantasy League Challenge,1/15/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/16/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/17/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/18/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/19/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/20/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/21/2025,11.47,18-25,Germany,Desktop,Ultra Fan,3
C008_78,C008,Football Fantasy League Challenge,1/22/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/23/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/24/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/25/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/26/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/27/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/28/2025,12.15,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/29/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/30/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,1/31/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,2/1/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,2/2/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,2/3/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_78,C008,Football Fantasy League Challenge,2/4/2025,13.99,18-25,Germany,Desktop,Ultra Fan,2
C008_79,C008,Football Fantasy League Challenge,1/1/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/2/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/3/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/4/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/5/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/6/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/7/2025,8.08,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/8/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/9/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/10/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/11/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/12/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/13/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/14/2025,6.68,36-45,USA,Tablet,Super Fan,1
C008_79,C008,Football Fantasy League Challenge,1/15/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/16/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/17/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/18/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/19/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/20/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/21/2025,4.43,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/22/2025,2.77,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/23/2025,2.77,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/24/2025,2.77,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/25/2025,2.77,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/26/2025,2.77,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/27/2025,2.77,36-45,USA,Tablet,Fan,2
C008_79,C008,Football Fantasy League Challenge,1/28/2025,2.77,36-45,USA,Tablet,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/1/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/2/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/3/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/4/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/5/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/6/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/7/2025,0.99,<18,UK,Mobile,Fan,2
C008_80,C008,Football Fantasy League Challenge,1/8/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/9/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/10/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/11/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/12/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/13/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/14/2025,1.95,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/15/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/16/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/17/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/18/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/19/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/20/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/21/2025,3.55,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/22/2025,4.39,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/23/2025,4.39,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/24/2025,4.39,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/25/2025,4.39,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/26/2025,4.39,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/27/2025,4.39,<18,UK,Mobile,Fan,3
C008_80,C008,Football Fantasy League Challenge,1/28/2025,4.39,<18,UK,Mobile,Fan,3
C008_81,C008,Football Fantasy League Challenge,1/1/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/2/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/3/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/4/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/5/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/6/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/7/2025,15.69,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/8/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/9/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/10/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/11/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/12/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/13/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/14/2025,13.88,26-35,Germany,Desktop,Ultra Fan,2
C008_81,C008,Football Fantasy League Challenge,1/15/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/16/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/17/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/18/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/19/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/20/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/21/2025,6.91,26-35,Germany,Desktop,Super Fan,1
C008_81,C008,Football Fantasy League Challenge,1/22/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_81,C008,Football Fantasy League Challenge,1/23/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_81,C008,Football Fantasy League Challenge,1/24/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_81,C008,Football Fantasy League Challenge,1/25/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_81,C008,Football Fantasy League Challenge,1/26/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_81,C008,Football Fantasy League Challenge,1/27/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_81,C008,Football Fantasy League Challenge,1/28/2025,3.76,26-35,Germany,Desktop,Fan,1
C008_82,C008,Football Fantasy League Challenge,1/1/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/2/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/3/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/4/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/5/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/6/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/7/2025,6.62,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/8/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/9/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/10/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/11/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/12/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/13/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/14/2025,6.31,18-25,Germany,Desktop,Super Fan,2
C008_82,C008,Football Fantasy League Challenge,1/15/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/16/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/17/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/18/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/19/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/20/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/21/2025,4.03,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/22/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/23/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/24/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/25/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/26/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/27/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/28/2025,3.78,18-25,Germany,Desktop,Fan,2
C008_82,C008,Football Fantasy League Challenge,1/29/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_82,C008,Football Fantasy League Challenge,1/30/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_82,C008,Football Fantasy League Challenge,1/31/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_82,C008,Football Fantasy League Challenge,2/1/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_82,C008,Football Fantasy League Challenge,2/2/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_82,C008,Football Fantasy League Challenge,2/3/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_82,C008,Football Fantasy League Challenge,2/4/2025,2.39,18-25,Germany,Desktop,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/1/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/2/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/3/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/4/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/5/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/6/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/7/2025,6.27,<18,USA,Tablet,Super Fan,3
C008_83,C008,Football Fantasy League Challenge,1/8/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/9/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/10/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/11/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/12/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/13/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/14/2025,5.35,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/15/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/16/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/17/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/18/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/19/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/20/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/21/2025,5.23,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/22/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/23/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/24/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/25/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/26/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/27/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/28/2025,2.25,<18,USA,Tablet,Fan,3
C008_83,C008,Football Fantasy League Challenge,1/29/2025,1.3,<18,USA,Tablet,Fan,3
